X1,X6,X7,X8,X9,X10,X11,X18,X19,Y
250000,2,0,0,0,0,2,7991,9000,1
500000,-2,-2,-2,-2,-2,-2,263,8050,0
80000,0,0,0,0,0,0,3113,2627,0
180000,0,0,0,0,0,0,1541,1500,0
320000,0,0,0,0,0,0,2868,1681,0
130000,0,0,0,0,0,-1,4000,4000,0
250000,-1,-1,-1,-1,-1,-1,82,82,0
380000,-1,0,0,0,0,0,3250,6200,0
200000,0,0,-2,-2,-2,-2,0,0,0
260000,0,0,0,0,0,0,8006,7550,0
150000,2,2,2,2,2,2,3500,13000,1
100000,1,-2,-2,-2,-2,-2,0,0,0
180000,0,0,0,0,0,0,3200,2500,0
150000,0,0,0,0,0,0,4486,4235,0
230000,0,0,0,0,0,0,10000,10000,0
160000,0,0,0,0,0,0,4002,5390,0
360000,0,0,0,0,0,0,20000,5000,0
150000,0,0,0,0,0,0,5125,10104,0
360000,-2,-2,-2,-2,-2,-2,0,0,1
10000,-1,-1,-1,-1,0,0,6495,5794,0
20000,0,0,0,0,0,0,1579,1602,1
50000,0,0,0,0,0,0,2000,2000,0
50000,1,2,0,0,0,0,0,1481,0
60000,1,2,2,2,2,2,0,4763,1
20000,2,2,2,2,0,0,2000,902,0
130000,2,2,2,0,0,2,5500,0,0
50000,0,0,0,0,0,0,2002,4228,0
350000,0,0,0,0,0,0,10000,9000,0
210000,0,0,0,0,0,0,1520,1856,0
10000,0,0,0,0,2,0,1117,1302,0
20000,1,2,2,2,0,0,0,3700,0
80000,0,0,0,0,0,0,3000,3000,0
110000,0,0,0,0,0,0,3200,4521,1
180000,-2,-2,-2,-2,-2,-2,0,1040,0
360000,-1,-1,-1,-1,-1,-1,0,740,0
250000,-1,-1,-1,-1,-1,-1,0,242,0
180000,0,-1,-1,-1,-1,-2,5589,4312,0
190000,0,0,0,0,0,0,3054,3529,0
150000,-1,2,2,2,2,2,0,15600,0
90000,0,0,0,2,2,2,2000,4000,0
230000,-1,-1,-1,-1,-1,0,2906,23820,0
120000,-2,-2,-2,-2,-2,-2,0,0,0
100000,2,0,0,2,0,0,5220,16608,1
60000,0,0,0,0,0,0,1413,1500,0
360000,0,0,0,2,0,0,9300,14200,0
310000,0,0,0,0,0,0,12000,12000,0
280000,-1,-1,-1,-1,-1,-1,13214,13466,0
30000,2,2,2,2,2,-1,0,2500,0
260000,0,0,0,0,0,0,2984,3100,0
180000,-1,-1,-1,-2,-2,-2,23,3,0
330000,0,0,0,0,0,0,10037,10109,0
400000,-1,-1,2,0,0,-1,60064,42,1
90000,0,0,2,0,0,0,8600,0,0
200000,-2,-2,-2,-2,-2,-2,0,0,1
280000,-1,-1,-1,-1,0,0,4041,16830,0
350000,-2,-2,-2,-2,-2,-2,0,4100,0
50000,0,0,0,0,0,0,2083,1840,0
50000,-1,-1,-1,-1,0,0,390,390,0
120000,-1,-1,-1,-1,0,0,0,28466,0
80000,0,0,0,0,0,0,3000,2000,0
90000,0,0,0,0,0,0,55000,5023,0
50000,0,0,0,0,0,0,1800,2122,0
180000,0,0,0,2,0,0,6102,23200,0
200000,0,0,0,0,0,0,7000,7000,0
420000,0,0,0,0,0,0,4153,4031,0
270000,-1,-1,0,0,0,0,14305,43000,0
50000,0,0,0,0,0,0,3005,2000,0
30000,0,0,0,0,0,0,1450,1560,0
170000,2,2,2,2,2,2,0,2500,0
170000,0,0,0,0,-2,-2,1985,1000,0
150000,0,0,0,0,0,-2,160812,3173,1
20000,1,4,3,2,0,0,0,0,0
120000,0,0,0,0,0,0,6020,3900,0
50000,2,2,2,2,2,0,3828,2000,1
500000,0,0,0,0,0,0,20077,20972,0
40000,2,2,2,2,0,0,3147,1172,1
70000,-1,-1,-1,-1,0,-1,1930,6384,0
30000,0,0,0,0,0,0,1814,1459,1
70000,1,2,0,0,0,0,0,1500,1
20000,0,0,0,0,0,0,2100,1700,1
140000,-1,-1,-1,-1,-1,-1,381,2290,0
200000,3,2,2,2,2,0,0,6216,1
90000,0,0,0,0,0,0,1562,1832,0
30000,1,2,2,-2,-2,-2,0,0,0
260000,-2,-2,-2,-2,-2,-2,1365,717,0
100000,1,-2,-1,0,0,0,0,19928,0
150000,1,-2,-2,-2,-1,-1,0,0,0
50000,2,0,0,2,2,2,1500,3500,1
200000,-1,2,-1,2,2,-1,0,206,0
480000,-1,-1,-1,0,-1,-1,3495,8037,0
150000,-2,-2,-2,-2,-2,-2,5279,0,0
80000,-1,-1,-1,-1,-1,-1,6259,1393,0
310000,-1,0,0,0,0,0,3000,5000,0
200000,-1,-1,-1,-1,-1,-1,1261,8187,0
20000,0,0,0,0,0,0,1205,1535,0
480000,0,0,0,0,0,0,35176,45000,0
200000,0,0,0,-1,-1,-1,2000,0,0
20000,-1,0,0,0,-1,-1,1071,1000,0
300000,-1,-1,-1,-1,0,0,200,208,0
230000,1,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,0,0,0,1121,1168,1
50000,0,0,0,0,0,0,2067,3000,0
110000,0,0,0,0,0,0,4058,4913,0
70000,2,2,2,0,0,0,4500,0,1
50000,-2,-1,0,0,0,0,7084,1000,0
50000,0,0,0,0,0,0,1868,2300,1
440000,0,0,0,0,0,0,7700,8610,0
150000,-1,-1,-2,-2,-2,-2,0,0,0
420000,0,0,0,-1,0,0,7022,1846,0
180000,-1,-1,-1,-1,-1,-1,0,1112,0
230000,0,0,0,0,0,0,2000,2000,0
50000,0,0,2,3,2,0,3155,2500,1
260000,0,0,0,0,0,0,10000,9014,1
260000,-1,-1,-1,-1,-1,0,13000,29022,1
310000,-2,-2,-2,-2,-2,-2,0,0,1
60000,2,2,2,2,2,2,2500,2100,1
120000,-1,-1,-1,-1,-1,-1,3613,3818,0
400000,0,0,0,0,0,0,2000,2002,0
80000,-2,-2,-2,-2,-2,-2,23699,22670,0
60000,0,0,0,0,0,0,2000,2000,0
160000,0,0,0,2,0,0,6574,12121,0
220000,0,0,0,0,0,0,8200,8000,0
300000,0,0,-1,0,-1,0,3000,3000,0
100000,0,0,0,0,0,0,3481,6006,0
60000,0,0,0,0,0,0,1940,2019,0
80000,0,0,0,0,0,0,10000,9000,0
10000,-1,-1,-1,0,0,-2,2006,5805,0
30000,-1,-1,-1,-1,-1,-1,11158,18245,0
500000,-2,-2,-2,-2,-2,-2,10786,12390,0
40000,1,-1,2,2,2,-2,3383,2000,1
300000,0,0,-1,-1,0,-1,1006,350,0
20000,2,2,2,2,2,2,3188,1600,0
280000,-1,2,-1,-1,-1,-1,0,4689,1
190000,0,0,0,0,0,0,2151,1910,0
500000,-1,-1,-1,-1,-1,-1,1468,3766,0
250000,-2,-2,-2,-2,-2,-2,1304,830,0
120000,-1,0,0,-1,-1,-1,2327,1083,0
20000,-2,-2,-2,-2,-2,-2,1492,0,0
210000,1,2,2,2,0,0,0,20012,0
220000,0,0,0,0,0,0,5000,6000,0
30000,0,0,0,0,0,0,1600,1600,0
340000,0,0,0,0,-1,-1,11000,10005,0
180000,0,0,0,0,0,0,2000,2000,0
40000,-1,-1,-1,-1,-1,0,776,776,1
20000,0,0,0,0,0,0,1400,2000,0
130000,2,2,2,2,2,2,5500,5400,1
50000,0,0,0,0,0,0,2200,2100,1
300000,-1,-1,-1,2,-1,-1,2765,28773,0
140000,0,0,0,0,0,0,22400,2000,0
260000,0,0,0,2,2,2,3000,2934,0
100000,0,0,0,0,0,0,3315,3664,0
130000,2,0,0,2,0,0,1165,3000,1
200000,1,-2,-2,-2,-2,-1,0,0,1
200000,-1,-1,-1,-1,-1,-1,0,2080,1
200000,1,-1,-1,-1,-1,-1,6372,2182,0
180000,0,0,0,0,0,-1,4579,5000,0
360000,-2,-2,-2,-2,-2,-2,0,3240,1
420000,-1,-1,-1,0,0,-1,8967,33661,0
180000,-1,-1,-1,2,-1,-1,0,1000,0
50000,3,2,2,2,0,0,0,3511,0
120000,-2,-2,-2,-2,-2,-2,0,0,1
80000,0,0,0,0,0,0,1966,2055,0
180000,1,-2,-2,-2,-2,-2,0,0,0
20000,0,0,2,0,0,2,2900,0,1
180000,0,0,0,0,0,0,6400,6400,0
230000,-2,-1,-1,-1,-1,-1,1401,1635,0
80000,0,0,0,0,-2,-2,4000,4000,0
90000,-1,-1,-1,-1,-1,-1,2086,2987,0
300000,0,0,0,0,0,0,1500,1800,0
160000,1,-2,-2,-2,-2,-1,0,0,1
180000,-1,-1,-1,-1,-1,-1,701,411,0
160000,0,0,-1,0,0,0,2019,120377,0
230000,0,0,0,0,0,0,38172,9000,0
360000,-2,-2,-2,-2,-2,-2,33702,2453,0
500000,-2,-2,-2,-2,-2,-2,750,2676,0
120000,2,2,2,2,2,2,3200,3200,0
280000,-2,-2,-2,-2,-2,-2,0,0,1
200000,1,2,0,0,0,0,341,8024,0
180000,0,0,0,0,0,0,3073,3010,0
240000,0,-1,-1,-1,-1,-1,1479,1479,1
500000,0,0,0,0,0,0,14000,15000,0
180000,-1,-1,-1,-1,-2,-2,0,762,0
330000,0,0,0,0,0,0,3000,2500,0
420000,0,0,0,0,0,0,15500,17000,0
220000,0,0,0,0,0,0,3100,3269,0
170000,-1,-1,-2,-2,-2,-2,0,0,0
140000,-1,-1,-1,-1,-1,-1,19891,11639,0
200000,0,0,0,0,0,0,8500,7500,0
230000,0,0,0,0,0,0,5855,3000,0
150000,-2,-2,-2,-2,-1,2,5345,0,0
240000,-2,-2,-2,-2,-2,-2,31187,1280,0
210000,-2,-2,-1,-1,-1,-1,8455,18145,0
500000,0,0,0,0,0,0,12197,15263,0
180000,1,-2,-2,-1,3,2,0,0,0
60000,0,0,0,0,0,2,2800,3200,0
290000,0,0,0,0,0,0,9263,9041,0
80000,0,0,0,0,0,0,2030,2000,0
180000,0,0,0,0,0,0,15000,11080,0
350000,-1,0,-1,-1,-1,-1,5343,1359,0
160000,0,0,0,0,-2,-1,1000,1000,1
210000,0,0,0,0,0,0,3000,3000,0
160000,1,-2,-2,-2,-1,-1,0,0,0
350000,-2,-2,-2,-2,-2,-2,0,20596,0
130000,0,0,0,0,0,0,4714,4553,0
240000,-2,-1,2,-1,-1,-1,2421,0,0
330000,0,0,0,0,0,0,3100,3026,0
500000,1,-1,-1,-1,-2,-2,1376,3723,1
170000,-1,-1,-1,-1,-1,-1,0,978,0
240000,-2,-2,-2,-2,-2,-2,1868,7208,0
180000,0,0,0,0,0,0,6028,7758,1
260000,-1,-1,-1,-1,-1,-1,13184,1700,0
130000,-1,-1,-1,-1,-1,-1,6776,2811,0
30000,-1,0,-1,-1,-1,-2,1001,220,0
440000,1,-2,-2,-1,-1,-1,0,0,0
260000,-1,-1,-1,-2,-1,-1,1742,0,0
30000,2,0,0,0,0,0,1800,2000,0
390000,0,0,0,0,0,0,17843,8315,0
260000,0,0,0,0,0,0,6302,5300,0
70000,0,0,0,0,0,0,3500,2000,0
200000,2,2,2,2,2,2,6600,6000,0
150000,0,0,0,-2,-2,-2,11540,0,0
460000,-2,-2,-2,-2,-2,-2,12840,8403,0
180000,-1,-1,-1,-1,-1,-1,478,2272,0
70000,0,0,0,0,0,0,2200,3000,0
250000,-2,-2,-2,-2,-2,-2,4843,2942,0
170000,0,0,0,0,0,0,2000,1685,0
160000,-1,-1,-1,-1,-1,0,1100,240,0
80000,2,0,0,2,0,0,1300,5000,1
400000,1,-1,-1,-1,-1,-1,877,33508,0
20000,4,4,3,2,2,2,0,0,1
130000,0,0,0,0,0,0,4000,6097,0
60000,0,0,0,2,2,2,1131,4457,0
90000,0,0,0,0,0,0,10000,3519,0
210000,0,0,0,0,0,0,3379,3469,0
380000,2,2,2,2,2,2,13000,16001,0
200000,0,0,0,0,0,0,2000,2000,0
180000,2,-1,-1,-1,-1,0,326,326,1
20000,1,3,2,0,0,0,0,0,0
350000,-2,-2,-2,-2,-2,-2,3061,2181,0
200000,1,-2,-1,-1,-2,-1,0,650,0
400000,-2,-2,-2,-2,-2,-2,5869,5750,0
230000,1,-1,-1,-1,-2,-2,1547,7247,0
230000,-1,-1,-1,-1,-1,-2,390,0,1
50000,0,0,0,0,0,0,1800,1800,0
300000,0,0,0,0,0,0,7055,5536,0
230000,0,0,0,0,0,0,1500,3000,0
50000,0,0,0,0,0,0,1986,1452,0
150000,-1,0,0,0,0,0,1070,35755,0
260000,-2,-2,-2,-2,-2,-2,2606,3749,0
320000,-1,-1,-1,-1,-1,-1,1661,1060,1
100000,0,0,0,0,0,0,2500,43075,0
60000,1,-2,-2,-2,-2,-1,0,0,0
420000,-2,-2,-2,-2,-2,-2,20803,34682,0
500000,0,0,0,0,0,0,3527,3030,0
450000,0,0,0,0,0,0,20000,3703,0
30000,0,0,0,0,0,0,1371,1210,1
60000,2,2,2,2,0,0,3400,2000,1
180000,-1,-1,-1,-1,-1,-1,316,316,0
320000,-1,-1,-1,-1,0,0,3571,311,0
250000,0,0,0,0,0,0,3424,3317,0
30000,0,0,0,0,0,0,1700,1440,0
360000,-1,0,0,-1,-1,-2,5000,1166,0
360000,-2,-2,-2,-2,-2,-2,805,1071,0
150000,-2,-2,-2,-2,-2,-2,13447,17914,0
400000,-1,2,-1,-1,-1,-1,31,5316,0
350000,2,3,2,2,2,2,12000,14000,1
80000,-2,-2,-2,-2,-2,-2,3329,2939,0
140000,-1,-1,-1,-1,-1,-1,4411,3957,0
150000,0,0,0,0,0,0,10011,6200,0
480000,-2,-2,-2,-2,-2,-2,12871,7169,0
200000,-2,-2,-2,-2,-2,-2,0,0,0
180000,-1,-1,-1,-1,-1,-2,2903,2458,0
260000,-2,-2,-2,-2,-2,-2,3459,0,0
450000,1,-1,2,0,0,-1,11420,0,0
140000,0,0,0,0,0,0,6000,5000,0
220000,0,0,0,0,0,0,8100,8100,1
100000,-1,-1,0,-1,-1,-1,1357,1000,0
160000,-2,-2,-2,-2,-2,-2,550,550,0
140000,0,0,0,0,0,0,3508,10027,0
200000,-1,-1,-2,-2,-2,-1,0,0,0
460000,-2,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,0,0,-1,1750,3016,0
100000,-1,-1,0,-1,-1,-1,19922,21000,0
150000,0,0,0,0,0,0,6000,2000,0
460000,0,0,-1,-1,-1,-1,3282,6000,0
360000,-2,-2,-2,-2,-2,-2,1058,3494,0
180000,-1,-1,-1,-1,-1,-1,1550,4278,0
470000,0,0,0,0,0,-1,2474,1751,0
320000,1,-1,2,2,-1,-1,508,0,0
360000,-2,-2,-2,-2,-2,-2,7148,8063,0
60000,-1,-1,-1,-1,-1,-1,6964,1013,0
310000,-2,-2,-2,-2,-2,-2,1275,1572,0
140000,0,0,0,0,0,0,1788,2182,0
450000,-2,-2,-2,-2,-2,-2,8692,7010,0
210000,-1,2,-1,-1,-1,-1,725,380,0
180000,-1,-1,-1,-1,-1,-1,1640,1586,1
360000,-1,-1,-2,-2,-2,-2,0,0,0
50000,2,2,2,2,2,2,3424,2200,1
340000,0,0,0,0,-1,-1,1310,3011,0
140000,2,2,2,0,0,2,6000,0,0
120000,0,0,0,0,2,0,10000,5000,0
180000,1,-2,-2,-2,-2,-2,0,0,1
360000,0,0,0,0,-1,0,20104,4816,0
340000,0,0,0,0,0,0,9500,9780,0
200000,0,0,0,0,0,0,5000,6000,0
80000,-2,-2,-2,-2,-2,-2,0,0,0
500000,0,0,0,0,0,0,11000,14846,0
150000,-2,-2,-2,-2,-1,0,416,416,0
20000,1,2,2,2,0,0,1200,1800,1
500000,0,0,0,0,0,0,15000,13000,0
340000,0,0,0,2,0,0,7000,14000,0
500000,-1,-1,-1,0,0,-1,5606,17501,0
240000,0,0,0,0,2,2,8000,7000,0
80000,0,0,0,-1,-1,-1,4000,1000,0
200000,1,-2,-1,-1,-2,-2,0,2844,0
230000,-2,-2,-2,-2,-2,-2,3937,6164,0
300000,-2,-2,-2,-2,-2,-2,0,0,0
140000,-1,-1,-1,-1,0,-1,341,165,1
300000,-1,-1,-1,-2,-2,-2,142,0,0
360000,-2,-2,-2,-2,-2,-2,0,0,1
320000,0,0,0,0,0,0,6000,6048,1
380000,0,0,0,0,0,-1,13291,15287,0
170000,0,0,0,0,0,0,7200,7405,0
300000,-1,-1,-1,-1,-1,-2,6983,3331,0
60000,-1,-1,-2,-2,-2,-2,0,0,0
240000,0,0,0,0,0,0,19000,10000,0
500000,-2,-2,-2,-2,-2,-2,1275,0,0
230000,-1,-1,-1,-1,-1,0,17094,8786,0
290000,0,0,0,0,0,0,1600,1700,0
60000,0,0,0,0,0,0,2300,2600,0
100000,0,0,0,0,0,0,3500,4000,0
270000,-2,-2,-2,-1,-1,-1,0,24679,0
280000,0,0,0,0,0,0,10028,12500,0
100000,3,2,2,3,3,3,0,0,0
100000,-1,-1,2,-1,-1,-1,9814,443,0
90000,1,-2,-2,-2,-2,-2,0,0,0
280000,-2,-2,-2,-2,-2,-2,12360,20721,1
150000,-2,-2,-2,-2,-2,-2,0,1597,0
70000,-1,-1,2,-1,-1,-1,780,0,0
180000,-1,-1,-1,-1,0,-1,2889,1165,0
190000,0,0,0,0,0,0,10000,6000,0
500000,0,0,0,0,0,0,7000,7000,0
190000,1,2,0,0,0,0,92,7791,0
210000,-2,-2,-2,-2,-2,-2,4581,300,0
60000,-1,-1,-1,-1,-1,-1,15772,23011,0
200000,0,0,0,0,0,0,5014,4699,0
470000,1,-2,-2,-1,-1,0,0,0,0
260000,0,0,0,0,0,0,7988,7979,0
140000,-1,0,0,0,0,0,8399,6923,0
190000,-2,-2,-2,-2,-2,-1,0,1941,1
80000,0,0,0,0,0,0,2006,8199,0
310000,0,0,0,-1,-1,-2,5000,7097,0
150000,0,0,0,2,0,0,2000,2500,0
340000,0,0,0,0,0,0,15000,15000,1
360000,0,0,0,0,0,0,15000,20000,0
250000,2,0,0,0,0,0,8007,7000,0
220000,-1,-1,-1,-1,-1,-1,1623,1756,0
30000,1,-2,-2,-1,0,0,0,0,0
210000,-2,-2,-2,-2,-2,-2,15728,18213,0
350000,-1,-1,-2,-2,-2,-2,60396,7147,1
270000,-1,-1,0,0,0,0,3952,22438,0
200000,0,0,0,-1,-1,-1,5504,1526,0
70000,2,0,0,0,0,0,2361,2482,1
220000,-1,-1,2,-1,0,0,8087,13,0
230000,0,-1,0,0,-1,0,3798,3000,1
120000,0,0,0,0,-2,-2,1550,1000,0
360000,0,0,0,-2,-2,-2,1030,37,0
210000,-1,-1,-1,-1,-1,-1,9315,7924,0
460000,3,2,2,3,3,3,0,0,1
500000,-2,-2,-2,-2,-2,-2,13000,13000,0
180000,-2,-2,-2,-2,-2,-2,1679,2027,0
180000,-2,-2,-2,-1,-1,-1,633,606,0
220000,0,0,0,0,0,0,4039,3021,0
600000,0,0,0,0,0,0,19500,20462,0
180000,-1,-1,-1,-1,-1,-2,2240,6071,1
360000,-1,-1,-1,-1,-1,-1,22434,19286,0
620000,-1,-1,-1,-2,-1,0,35703,1241,0
60000,-1,0,0,0,0,0,2500,3000,1
100000,0,-1,0,0,0,0,694,1000,0
200000,-1,-1,-1,-1,0,0,3643,2000,0
50000,0,0,0,0,0,0,1952,1703,0
200000,1,-2,-2,-2,-2,-2,0,0,1
10000,0,0,0,0,0,0,1038,1054,1
280000,0,0,0,0,-2,-2,15000,40000,0
450000,-2,-2,-2,-2,-2,-2,84267,17566,0
260000,0,0,0,0,0,0,11000,9800,1
140000,0,0,0,0,0,0,10000,18000,0
390000,0,0,0,0,0,0,5000,3500,0
350000,-2,-2,-2,-2,-2,-2,15069,3116,0
50000,0,0,0,0,0,0,2306,2400,0
120000,0,0,0,0,0,0,2650,2884,0
80000,0,0,0,0,0,0,2000,2000,0
160000,-1,-1,0,-1,-1,-1,31745,1049,0
90000,-2,-2,-2,-2,-2,-2,10758,10613,0
190000,0,0,0,0,-1,0,7000,7000,1
100000,2,2,0,0,0,0,0,3950,1
210000,0,0,0,0,0,0,5000,7000,0
160000,2,2,3,2,0,0,15000,0,0
240000,0,0,0,0,0,0,8522,9100,1
20000,-2,-2,-2,-2,-2,-2,0,0,0
220000,2,2,2,2,0,0,8500,8200,1
260000,0,0,0,0,0,0,11778,15000,0
500000,0,0,0,0,0,0,29000,29000,0
200000,-2,-2,-2,-2,-2,-2,0,0,0
260000,0,0,0,0,0,0,4002,6067,1
170000,0,0,0,0,0,0,6027,6300,0
150000,-1,-1,0,0,-1,-1,1106,1208,0
360000,-2,-2,-2,-2,-2,-2,0,0,0
260000,0,0,0,0,0,0,6891,8668,0
170000,0,-1,-1,-1,0,0,8404,16835,0
230000,0,0,0,0,0,0,1300,1300,0
620000,-1,-1,-1,-1,-1,-1,8638,620,0
180000,0,0,0,0,0,0,3603,5705,0
180000,-1,-1,-1,-1,-1,-1,14824,19713,0
30000,-1,2,2,2,-1,2,0,3048,1
300000,0,0,0,0,-1,-1,1009,1000,0
370000,0,0,0,0,0,0,10301,11000,0
80000,0,0,0,-1,-1,-1,8000,1000,0
200000,0,0,0,0,0,0,10100,6700,0
150000,-1,-1,-1,-1,-1,0,6151,6427,0
210000,0,0,0,2,2,2,6000,8000,0
70000,1,2,2,2,2,0,0,6500,0
80000,-1,-1,-1,0,0,-1,5096,11476,0
50000,-1,-1,-1,-1,-1,-1,390,390,0
210000,0,0,0,0,2,-1,1075,3923,1
260000,0,0,0,0,0,0,4000,5550,0
170000,-2,-2,-2,-2,-2,-2,27183,3824,0
360000,-1,2,2,-2,-2,-2,0,0,0
500000,0,0,0,0,0,0,4000,3000,0
290000,0,0,-1,-1,-1,-1,34507,1343,0
200000,0,0,0,0,0,0,7700,9300,0
90000,0,0,0,0,0,0,2000,2000,0
100000,-1,-1,-2,-1,0,0,0,0,0
290000,0,0,0,0,0,0,5017,4033,0
50000,1,-2,-2,-2,-2,-2,0,0,1
150000,0,0,0,-2,-2,-2,3525,0,0
400000,-1,-1,-1,-1,-1,-1,10132,16932,0
50000,0,0,0,0,0,0,2228,2000,0
400000,-1,2,-1,-1,-1,-1,0,3828,0
50000,2,2,2,2,2,3,1500,1800,1
50000,3,3,2,3,2,2,0,2800,1
100000,0,0,0,0,0,2,3413,5010,0
170000,0,0,-1,0,0,0,2000,10274,0
150000,-2,-2,-2,-2,-1,-1,13497,4372,0
360000,0,-1,-1,-1,-1,-2,4924,3969,0
50000,0,0,0,0,0,0,2000,2200,1
180000,-1,-1,-1,-1,0,0,32005,32270,0
350000,0,0,0,0,0,0,13000,15074,0
120000,0,0,0,0,0,0,5600,6500,0
140000,-1,-1,-1,-1,0,0,397,13126,0
150000,0,0,0,-1,-1,-1,1130,1000,0
260000,-1,-1,-2,-2,-2,-2,0,0,1
50000,0,0,0,0,0,0,2500,1900,1
180000,-1,-1,-1,-1,-1,-1,92,92,0
290000,-1,-1,-1,-1,-1,0,0,679,0
40000,0,0,0,0,0,0,3000,1800,0
310000,0,0,0,0,0,0,2000,2000,0
70000,0,0,0,0,0,0,3000,3815,1
180000,-2,-2,-2,-2,-2,-2,0,0,0
570000,0,0,0,0,0,0,19534,25100,0
150000,2,0,0,0,0,0,3100,3160,1
20000,1,2,0,0,0,0,0,1600,0
180000,-1,-1,0,0,0,0,1484,1074,0
100000,0,0,0,0,0,-1,5000,1333,0
90000,0,0,2,2,2,2,8000,4100,1
150000,0,0,0,0,0,0,7000,7000,0
490000,0,0,0,0,0,0,10095,9861,0
30000,0,0,2,2,2,0,3800,1700,1
300000,-1,-1,-1,-1,-1,0,1500,1500,0
140000,-1,2,2,-1,-1,0,0,0,1
50000,0,0,0,0,0,0,1600,1500,0
150000,2,2,2,2,2,0,3400,0,1
350000,0,0,0,0,0,0,3300,5116,0
140000,-1,0,0,0,-1,0,1231,1262,0
80000,-1,-1,-1,-1,0,0,23190,0,0
80000,-1,-1,-1,-1,-1,-1,390,390,0
210000,-2,-2,-2,-2,-2,-2,5687,8177,0
110000,0,0,0,2,0,0,2100,4100,0
120000,1,-2,-2,-2,-2,-2,0,0,0
180000,-1,-1,-1,-1,-1,-1,18588,1562,0
340000,3,3,2,0,0,0,6,8,1
220000,-2,-2,-1,-1,-1,-2,0,100,0
230000,-1,-1,0,0,-2,-2,31280,90000,0
170000,0,0,0,0,0,0,3000,3000,0
70000,0,0,0,0,0,0,3000,3000,0
50000,0,0,0,0,0,0,2204,1239,0
200000,0,0,0,0,0,0,9003,7300,0
290000,2,2,2,2,2,2,0,18000,1
80000,-1,-1,-1,0,0,0,16709,29469,0
30000,1,2,2,2,2,2,0,3128,0
280000,0,0,0,0,0,0,10505,10424,1
100000,0,0,0,-1,0,0,5000,5024,0
50000,-1,0,0,0,0,0,1200,5000,0
240000,-1,2,0,-1,0,0,0,41000,1
240000,0,0,0,0,0,0,2000,4015,0
100000,1,-2,-2,-2,-2,-1,0,0,0
210000,-2,-2,-2,-1,-1,-1,4915,5292,0
400000,0,0,0,0,0,0,30000,50000,0
280000,-2,-2,-2,-2,-2,-2,396,396,0
180000,-1,-1,-1,-2,-2,-1,2240,0,0
500000,0,0,0,0,0,0,10000,10146,0
200000,0,0,0,0,0,0,7008,8000,0
500000,0,-1,0,0,0,0,25450,2000,1
200000,-2,-1,-1,-2,-2,-2,5890,390,0
110000,1,2,2,0,0,0,4363,0,0
280000,0,0,-1,0,0,0,5,4500,0
100000,2,2,2,2,2,2,2000,0,1
70000,0,0,0,0,0,0,10171,3000,0
130000,-1,2,2,-1,0,-1,1622,16,0
30000,2,2,2,2,2,2,2000,1626,1
30000,0,0,0,2,2,2,1240,3300,0
180000,-1,-1,0,0,0,0,28100,1743,0
100000,0,0,0,0,0,0,2000,2200,0
150000,1,-2,-2,-2,-1,2,0,0,0
140000,0,0,0,0,0,0,5300,5300,0
240000,-2,-2,-2,-2,-2,-2,0,0,0
180000,-2,-2,-2,-2,-2,-2,440,21849,0
340000,-2,-2,-2,-2,-2,-2,0,0,0
200000,0,0,0,0,0,0,5000,7000,0
360000,-2,-2,-2,-2,-2,-2,0,0,1
500000,1,-1,-1,-1,-1,0,17250,3037,0
270000,-2,-2,-2,-2,-2,-2,0,1205,0
140000,-1,-1,-1,-1,-1,-1,1654,840,0
120000,-2,-2,-2,-2,-2,-2,0,0,0
210000,0,0,0,0,0,0,9500,9207,0
300000,-1,-1,-2,-2,-2,-1,0,0,0
360000,0,0,0,0,0,0,2000,2000,0
120000,-1,-1,-1,-1,0,0,1671,380,0
430000,0,0,0,-1,0,0,1000,0,0
250000,0,0,0,-1,0,0,2500,1000,0
180000,-1,-1,-1,-1,-1,-1,326,546,1
170000,0,0,0,0,0,0,3000,2236,0
500000,0,0,0,-1,-1,-1,26000,11725,0
20000,-1,-1,-1,-1,-1,0,1629,460,0
200000,0,0,0,0,0,0,71998,116000,0
50000,0,0,0,0,0,-1,2500,2174,0
120000,-1,-1,-1,0,-1,-1,882,6900,0
340000,0,0,0,0,0,0,7332,5008,0
80000,-1,-1,-1,-1,-1,-1,6000,6011,0
90000,0,0,0,0,0,-2,5000,1285,0
90000,0,0,0,0,0,0,1657,1676,0
80000,-1,-1,-2,-2,-1,-1,871,3381,0
170000,0,0,0,0,0,0,6000,6000,0
230000,-1,-1,-1,-1,-1,-1,1672,3677,0
290000,-2,-2,-2,-2,-2,-2,2699,6491,0
360000,1,2,0,0,0,0,0,1900,0
270000,-1,-1,-1,-1,-1,-1,1326,920,0
60000,0,0,0,0,0,0,4570,5348,0
360000,0,0,0,0,0,0,2000,1501,0
100000,0,0,0,0,0,0,1800,2000,0
180000,0,0,-1,-1,-1,-1,0,850,0
80000,-2,-2,-2,-2,-2,-2,2372,2988,0
80000,-2,-2,-2,-2,-2,-2,0,0,0
220000,0,0,0,0,0,0,2000,2000,0
240000,1,-2,-2,-1,0,0,0,0,0
210000,0,0,0,0,0,0,9408,10300,1
270000,0,0,0,0,0,0,4500,5800,0
170000,0,-1,-1,-1,-1,-1,2870,390,1
190000,0,0,0,0,0,-2,6000,6000,0
